Date,Price, Generation forecast (FR), System load forecast (FR) (MW),Day-Ahead Generation forecast wind (BE) (MWh),Day-ahead generation forecast Solar (BE) (MWh),Grid load forecast (BE) (MW)
2015-01-21 11:00,62.08,87959,84632,555,405,13283
2015-01-21 12:00,55.73,87141,85073,509,631,13084
2015-01-21 13:00,52.6,86272,84395,458,798,12982
2015-01-21 14:00,48,84989,81288,403,839,12872
2015-01-21 15:00,50,84073,78428,340,749,12843
2015-01-21 16:00,51.02,83769,77102,282,495,12738
2015-01-21 17:00,55.47,85319,77659,257,196,12983
2015-01-21 18:00,59.82,87836,82517,291,8,13552
2015-01-21 19:00,57.66,88615,85637,319,0,13155
2015-01-21 20:00,50.25,86208,82574,322,0,12595
2015-01-21 21:00,45,83007,77785,296,0,11914
2015-01-21 22:00,42,81665,73814,267,0,11630
2015-01-21 23:00,43.96,80985,77225,240,0,11971
2015-01-22 00:00,43.57,77967,75174,219,0,11284
2015-01-22 01:00,42.24,76037,70498,112,0,10662
2015-01-22 02:00,39.5,76072,71948,96,0,10208
2015-01-22 03:00,35.51,73847,68665,108,0,9949
2015-01-22 04:00,35.31,72652,67019,125,0,9906
2015-01-22 05:00,41.55,73707,67734,148,0,10076
2015-01-22 06:00,45.48,78638,71604,172,0,10931
2015-01-22 07:00,53.41,83846,78722,186,0,12052
2015-01-22 08:00,59.66,86179,83701,190,0,12853
2015-01-22 09:00,61.57,86909,83682,193,9,12903
2015-01-22 10:00,63.27,87509,83895,196,177,12959
2015-01-22 11:00,61.45,87022,83577,186,477,13029
2015-01-22 12:00,55.35,86689,84104,170,701,12887
2015-01-22 13:00,54.01,86309,83757,158,798,12823
2015-01-22 14:00,51.54,85213,80676,167,791,12718
2015-01-22 15:00,49.99,84573,78463,205,690,12659
2015-01-22 16:00,51.99,84428,77199,233,446,12601
2015-01-22 17:00,59.2,86389,78195,244,157,12799
2015-01-22 18:00,64.56,88205,82893,250,7,13323
2015-01-22 19:00,64.57,89319,85640,268,0,12980
2015-01-22 20:00,56.5,87071,82242,271,0,12459
2015-01-22 21:00,48.15,84544,77472,238,0,11862
2015-01-22 22:00,49.41,83262,73255,212,0,11581
2015-01-22 23:00,48,83823,77245,202,0,11951
2015-01-23 00:00,42.34,79957,75318,195,0,11295
2015-01-23 01:00,42.1,77883,70552,218,0,10821
2015-01-23 02:00,39.4,76896,71995,166,0,10327
2015-01-23 03:00,38,74913,68625,136,0,10048
2015-01-23 04:00,35,75010,66870,116,0,9962
2015-01-23 05:00,38,75422,67536,96,0,10150
2015-01-23 06:00,43.6,79422,71909,82,0,11060
2015-01-23 07:00,54.96,86137,79385,70,0,12085
2015-01-23 08:00,60.72,88549,84381,57,0,12766
2015-01-23 09:00,61.62,89051,84282,45,8,12782
2015-01-23 10:00,61.48,89419,84920,33,161,12850
2015-01-23 11:00,56.6,88862,84897,23,488,12883
2015-01-23 12:00,52.9,88013,84180,15,783,12786
2015-01-23 13:00,50.14,87411,83768,9,905,12608
2015-01-23 14:00,46.58,85000,80327,5,889,12383
2015-01-23 15:00,44.09,83906,77886,6,756,12241
2015-01-23 16:00,45.18,83549,75949,10,486,12222
2015-01-23 17:00,49.98,84562,76709,22,175,12422
2015-01-23 18:00,57.24,87248,81707,56,8,12915
2015-01-23 19:00,55.82,86957,84672,99,0,12535
2015-01-23 20:00,49.48,84586,81312,161,0,12029
2015-01-23 21:00,44.28,81968,77717,258,0,11514
2015-01-23 22:00,46.25,81400,74481,355,0,11381
2015-01-23 23:00,46.29,82041,78207,443,0,11848
2015-01-24 00:00,44.01,80658,76264,523,0,11399
2015-01-24 01:00,43.12,76951,70060,714,0,10852
2015-01-24 02:00,40.68,75305,71047,790,0,10313
2015-01-24 03:00,36.1,73513,67646,891,0,9923
2015-01-24 04:00,35,72980,65058,1004,0,9616
2015-01-24 05:00,35,73759,63881,1086,0,9554
2015-01-24 06:00,39.1,74628,65958,1097,0,9821
2015-01-24 07:00,41.35,76603,68786,1124,0,10094
2015-01-24 08:00,42.58,79818,71274,1147,0,10619
2015-01-24 09:00,46.67,82168,72985,1138,4,11058
2015-01-24 10:00,45.45,82911,75679,1129,80,11415
2015-01-24 11:00,46.87,82542,75413,1120,228,11524
2015-01-24 12:00,45.92,81751,75849,1115,373,11724
2015-01-24 13:00,41.34,80291,76810,1115,483,11499
2015-01-24 14:00,38.53,78414,72141,1127,518,11272
2015-01-24 15:00,35.85,76876,68836,1140,520,11117
2015-01-24 16:00,34.52,76610,67207,1147,382,11031
2015-01-24 17:00,40.46,78523,68212,1114,145,11445
2015-01-24 18:00,50.75,82122,73359,1008,8,12097
2015-01-24 19:00,51.4,83891,76428,905,0,11901
2015-01-24 20:00,47.26,82327,74503,822,0,11420
2015-01-24 21:00,42.11,79382,71453,761,0,11035
2015-01-24 22:00,47.16,79451,68948,703,0,10971
2015-01-24 23:00,45.95,78840,74060,640,0,11253
2015-01-25 00:00,44.63,77330,72887,578,0,10792
2015-01-25 01:00,39.87,74363,68953,688,0,10331
2015-01-25 02:00,39.02,72921,69014,618,0,9925
2015-01-25 03:00,33.81,71394,65414,573,0,9484
2015-01-25 04:00,29.83,70394,62787,527,0,9363
2015-01-25 05:00,28.64,70512,61569,473,0,9271
2015-01-25 06:00,31.23,70735,62725,433,0,9377
2015-01-25 07:00,35.11,71492,64594,385,0,9396
2015-01-25 08:00,39.01,71676,65722,344,0,9679
2015-01-25 09:00,41.1,73772,66852,313,7,10257
2015-01-25 10:00,41.75,75740,70209,289,110,10728
2015-01-25 11:00,41.77,76485,71451,268,282,11027
2015-01-25 12:00,43.17,76889,72522,236,447,11397
2015-01-25 13:00,40.44,75816,74648,193,549,11238
2015-01-25 14:00,38.5,73901,68747,185,574,10757
2015-01-25 15:00,35.97,72898,65486,216,496,10662
2015-01-25 16:00,35.9,72320,63835,239,297,10509
2015-01-25 17:00,47.85,74328,65473,260,109,10900
2015-01-25 18:00,51.43,79047,70577,288,8,11703
2015-01-25 19:00,51.81,81175,75487,328,0,11674
2015-01-25 20:00,48.83,80021,74872,394,0,11434
2015-01-25 21:00,44.19,78758,72530,464,0,10978
2015-01-25 22:00,45.46,77840,69746,513,0,10739
2015-01-25 23:00,45.17,78090,73970,572,0,11117
2015-01-26 00:00,40.84,75138,72367,643,0,10424
2015-01-26 01:00,38,73285,68525,631,0,9987
2015-01-26 02:00,35.09,72944,69431,703,0,9615
2015-01-26 03:00,32,72286,65948,757,0,9375
2015-01-26 04:00,30.1,72059,63866,800,0,9259
2015-01-26 05:00,36.99,73129,64988,845,0,9591
2015-01-26 06:00,45.1,77085,69473,891,0,10464
2015-01-26 07:00,55.16,83558,77632,938,0,11661
2015-01-26 08:00,56.16,86092,82805,960,0,12406
2015-01-26 09:00,55.55,86583,83206,943,1,12579
2015-01-26 10:00,53.63,86655,84250,929,10,12740
2015-01-26 11:00,53.79,86273,83883,926,22,12853
2015-01-26 12:00,51.47,85873,84290,936,37,12736
2015-01-26 13:00,51.87,85379,84413,938,46,12740
2015-01-26 14:00,52.85,84988,81124,923,47,12617
2015-01-26 15:00,49.69,83750,78192,906,35,12616
2015-01-26 16:00,45.46,82629,76423,895,20,12463
2015-01-26 17:00,50.06,83507,77465,874,9,12810
2015-01-26 18:00,58.85,86683,81013,869,1,13356
2015-01-26 19:00,54.94,87940,85030,868,0,13058
2015-01-26 20:00,48.5,84606,81766,863,0,12420
2015-01-26 21:00,43.84,81899,76888,851,0,11686
2015-01-26 22:00,44,81030,72942,843,0,11395
2015-01-26 23:00,47.41,80256,76781,824,0,11767
2015-01-27 00:00,41.64,78240,74029,797,0,10937
2015-01-27 01:00,40.4,76270,68622,724,0,10219
2015-01-27 02:00,41.1,75710,69916,685,0,9753
2015-01-27 03:00,38.05,73938,66610,615,0,9392
2015-01-27 04:00,33.68,72983,64505,541,0,9386
2015-01-27 05:00,39.03,73851,65344,492,0,9659
2015-01-27 06:00,45.21,78544,69145,448,0,10652
2015-01-27 07:00,51.76,83816,77881,396,0,11769
2015-01-27 08:00,54.61,86430,83183,366,0,12462
2015-01-27 09:00,55.13,86844,83178,349,6,12470
2015-01-27 10:00,55.07,86810,83667,337,61,12572
2015-01-27 11:00,52.91,86525,83232,322,120,12686
2015-01-27 12:00,49.25,85330,83254,312,156,12576
2015-01-27 13:00,49.49,84799,83128,305,185,12452
2015-01-27 14:00,49.48,84160,79951,296,195,12380
2015-01-27 15:00,46.97,83228,77137,281,176,12311
2015-01-27 16:00,45.36,82472,76150,267,130,12249
2015-01-27 17:00,52.62,83908,76905,262,64,12474
2015-01-27 18:00,63.29,86955,81032,249,6,13184
2015-01-27 19:00,60.17,87464,85261,241,0,12825
2015-01-27 20:00,52.02,84943,82135,247,0,12233
2015-01-27 21:00,47.93,81937,77024,253,0,11566
2015-01-27 22:00,47.2,80928,73649,255,0,11353
2015-01-27 23:00,45.14,80791,77168,275,0,11693
2015-01-28 00:00,42.74,77328,75164,337,0,10984
2015-01-28 01:00,40.38,74450,69442,521,0,10595
2015-01-28 02:00,39.26,74580,70520,547,0,10089
2015-01-28 03:00,36.71,72891,67280,615,0,9826
2015-01-28 04:00,30.8,71547,64981,706,0,9706
2015-01-28 05:00,29.76,72687,65372,792,0,9918
2015-01-28 06:00,42.07,76751,69215,864,0,10764
2015-01-28 07:00,48.45,83135,77625,942,0,11841
2015-01-28 08:00,52.15,85915,82069,1040,0,12646
2015-01-28 09:00,52.15,86851,82736,1171,5,12724
2015-01-28 10:00,51.59,87288,83270,1303,43,12749
2015-01-28 11:00,51.59,87993,82576,1416,87,12847
2015-01-28 12:00,49.83,88153,83013,1488,103,12681
2015-01-28 13:00,48.41,87779,82521,1556,100,12576
2015-01-28 14:00,44.39,85964,79405,1605,91,12468
2015-01-28 15:00,40,84289,76253,1644,76,12455
2015-01-28 16:00,40.22,83906,74653,1679,56,12369
2015-01-28 17:00,44.42,84748,75123,1695,30,12528
2015-01-28 18:00,51,87836,79229,1682,4,13184
2015-01-28 19:00,50.37,88850,83144,1658,0,12838
2015-01-28 20:00,52.59,83555,79533,1594,0,12271
2015-01-28 21:00,49.35,80614,74659,1485,0,11598
2015-01-28 22:00,49.13,82456,70844,1393,0,11315
2015-01-28 23:00,45.94,84041,74450,1333,0,11635
2015-01-29 00:00,45.28,78976,72286,1322,0,10935
2015-01-29 01:00,42.67,75310,67285,1234,0,10419
2015-01-29 02:00,42.05,75059,67552,1299,0,9953
2015-01-29 03:00,41.23,73696,64112,1363,0,9707
2015-01-29 04:00,38.48,72266,62277,1404,0,9598
2015-01-29 05:00,40,73806,62795,1434,0,9782
2015-01-29 06:00,44.52,78172,66459,1447,0,10680
2015-01-29 07:00,49.69,85486,74694,1460,0,11806
2015-01-29 08:00,57.64,88269,79294,1456,0,12547
2015-01-29 09:00,59.82,88779,79128,1420,11,12538
2015-01-29 10:00,61.44,88926,79313,1386,108,12640
2015-01-29 11:00,56.01,89281,79016,1322,224,12727
2015-01-29 12:00,50.56,89455,79865,1252,294,12681
2015-01-29 13:00,51.03,88878,79783,1256,301,12663
2015-01-29 14:00,54.25,88058,77096,1273,267,12612
2015-01-29 15:00,52.73,86525,75002,1257,188,12580
2015-01-29 16:00,50.49,85510,73263,1230,123,12449
2015-01-29 17:00,61.46,86311,74291,1212,67,12586
2015-01-29 18:00,67.67,89820,79061,1212,9,13211
2015-01-29 19:00,58.38,90332,83093,1209,0,12852
2015-01-29 20:00,47.87,88781,79032,1211,0,12304
2015-01-29 21:00,39.9,84706,73994,1210,0,11667
2015-01-29 22:00,38,80492,69991,1190,0,11426
2015-01-29 23:00,41.1,80843,73913,1150,0,11838
2015-01-30 00:00,33.02,77570,71813,1099,0,11139
2015-01-30 01:00,30.17,74996,66920,1128,0,10607
2015-01-30 02:00,31.62,74794,67030,1110,0,10208
2015-01-30 03:00,29.94,74225,63469,1088,0,9887
2015-01-30 04:00,29.99,73704,61614,1065,0,9794
2015-01-30 05:00,32.99,73740,62437,1027,0,9951
2015-01-30 06:00,38.3,77504,66461,987,0,10881
2015-01-30 07:00,48.76,84136,74225,966,0,11933
2015-01-30 08:00,49.19,86995,78991,937,0,12640
2015-01-30 09:00,49.02,88457,78661,910,16,12621
2015-01-30 10:00,49.51,89295,78590,895,141,12677
2015-01-30 11:00,48.43,88999,78915,873,322,12707
2015-01-30 12:00,47.45,87810,78658,835,469,12595
2015-01-30 13:00,47.44,86856,78903,797,575,12458
2015-01-30 14:00,43.24,84836,76020,797,581,12275
2015-01-30 15:00,43.71,83522,73512,836,508,12148
2015-01-30 16:00,44,82864,71723,891,342,12081
2015-01-30 17:00,46.69,83107,72654,934,142,12269
2015-01-30 18:00,50,84758,76906,968,16,12807
2015-01-30 19:00,52.01,85880,80794,1000,0,12394
2015-01-30 20:00,49,82985,76772,1024,0,11888
2015-01-30 21:00,42.94,79486,72690,1048,0,11321
2015-01-30 22:00,45.48,78541,69599,1053,0,11279
2015-01-30 23:00,45.51,78859,73640,1021,0,11746
2015-01-31 00:00,48.98,76710,71683,944,0,10971
2015-01-31 01:00,41.15,73940,66750,1006,0,10456
2015-01-31 02:00,39.69,72927,66390,957,0,9971
2015-01-31 03:00,33.11,70700,62914,896,0,9652
2015-01-31 04:00,29.75,68845,60746,824,0,9368
2015-01-31 05:00,33.3,69290,59881,756,0,9312
2015-01-31 06:00,37.42,70810,62059,690,0,9516
2015-01-31 07:00,38.92,73511,64187,625,0,9780
2015-01-31 08:00,44.29,76007,66882,573,0,10356
2015-01-31 09:00,47.57,78859,68964,538,14,10873
2015-01-31 10:00,48.19,80180,71426,501,129,11244
2015-01-31 11:00,47,80390,71973,460,287,11343
2015-01-31 12:00,48.94,80710,72970,434,364,11369
2015-01-31 13:00,47.25,80186,74169,413,386,11122
2015-01-31 14:00,40.55,77831,69915,382,373,10881
2015-01-31 15:00,39.66,75849,66927,324,318,10718
2015-01-31 16:00,40,75253,65480,265,246,10595
2015-01-31 17:00,48.66,77012,66315,248,123,10935
2015-01-31 18:00,58.45,80927,71882,289,15,11700
2015-01-31 19:00,48.93,82045,76032,310,0,11535
2015-01-31 20:00,43.35,79899,73270,354,0,11037
2015-01-31 21:00,37.54,77648,69816,487,0,10484
2015-01-31 22:00,40.36,77607,67235,634,0,10429
2015-01-31 23:00,43.17,79514,72300,715,0,10935
2015-02-01 00:00,39.89,75670,71271,700,0,10449
2015-02-01 01:00,33.26,72016,67887,479,0,9959
2015-02-01 02:00,29.15,71085,67658,415,0,9578
2015-02-01 03:00,25.63,70377,64176,404,0,9127
2015-02-01 04:00,25.78,70273,61582,449,0,8946
2015-02-01 05:00,25.99,69690,60356,500,0,8798
2015-02-01 06:00,26.16,70301,61306,569,0,8905
2015-02-01 07:00,26.48,71171,62402,644,0,8962
2015-02-01 08:00,31.15,70984,63568,728,0,9290
2015-02-01 09:00,36.21,72756,65072,804,17,9843
2015-02-01 10:00,38.84,75585,67860,879,145,10379
2015-02-01 11:00,39.94,76526,69638,949,302,10701
2015-02-01 12:00,55,77435,70884,1015,398,11062
2015-02-01 13:00,39.94,76707,72800,1083,425,10919
2015-02-01 14:00,37.44,74340,67324,1155,383,10450
2015-02-01 15:00,35.96,73857,64332,1227,323,10398
2015-02-01 16:00,37,73829,62925,1286,255,10232
2015-02-01 17:00,44.94,74923,64037,1319,126,10457
2015-02-01 18:00,54.94,80111,69110,1331,17,11390
2015-02-01 19:00,52.05,81579,74799,1347,0,11383
2015-02-01 20:00,52.01,81106,73798,1352,0,11102
2015-02-01 21:00,47.87,79711,71132,1338,0,10617
2015-02-01 22:00,45.8,78509,68546,1316,0,10393
2015-02-01 23:00,41.74,78155,72947,1287,0,10758
2015-02-02 00:00,42.47,75473,71531,1245,0,10210
2015-02-02 01:00,36.67,73057,67560,1054,0,9871
2015-02-02 02:00,36.4,72729,68248,1046,0,9482
2015-02-02 03:00,31.04,71466,65403,1010,0,9167
2015-02-02 04:00,29.87,70719,63661,957,0,9133
2015-02-02 05:00,34.9,71719,64976,906,0,9514
2015-02-02 06:00,43.47,77084,69595,873,0,10533
2015-02-02 07:00,58.82,82986,77907,837,0,11696
2015-02-02 08:00,60.41,85082,83179,816,0,12398
2015-02-02 09:00,61.33,86686,83665,807,24,12484
2015-02-02 10:00,63.89,87272,84448,791,193,12602
2015-02-02 11:00,62.61,86864,84094,773,414,12747
2015-02-02 12:00,59.13,85800,84523,726,501,12616
2015-02-02 13:00,57.99,84761,84418,676,530,12608
2015-02-02 14:00,54.52,83635,81727,628,516,12441
2015-02-02 15:00,45.74,82269,79647,584,468,12487
2015-02-02 16:00,47.99,81988,78419,533,377,12368
2015-02-02 17:00,58.96,82639,79182,485,188,12482
2015-02-02 18:00,97.53,84965,83410,475,26,13105
2015-02-02 19:00,95.74,87038,88520,464,0,12805
2015-02-02 20:00,61.99,85451,84781,441,0,12317
2015-02-02 21:00,54.1,82464,79744,433,0,11537
2015-02-02 22:00,51,80993,75835,429,0,11268
2015-02-02 23:00,51.27,81568,79693,402,0,11660
2015-02-03 00:00,45,78805,77148,344,0,11072
2015-02-03 01:00,40.67,76731,72393,247,0,10471
2015-02-03 02:00,43.76,76446,72712,206,0,10062
2015-02-03 03:00,40.35,75101,69798,167,0,9792
2015-02-03 04:00,40.53,74507,67925,129,0,9723
2015-02-03 05:00,42.53,75439,69008,123,0,9924
2015-02-03 06:00,47.44,78292,73116,142,0,10840
2015-02-03 07:00,61.3,83968,82180,133,0,11962
2015-02-03 08:00,63.78,85598,87396,127,0,12593
2015-02-03 09:00,68.78,86409,87548,98,19,12522
2015-02-03 10:00,72.24,87114,88036,70,124,12658
2015-02-03 11:00,65.34,86866,87778,45,277,12713
2015-02-03 12:00,66.23,85995,88052,39,417,12621
2015-02-03 13:00,57.03,85319,87224,49,519,12584
2015-02-03 14:00,57.57,84163,84627,72,555,12538
2015-02-03 15:00,55.76,83139,82324,113,531,12325
2015-02-03 16:00,54.39,83074,81581,169,442,12282
2015-02-03 17:00,60.07,84823,82492,222,207,12524
2015-02-03 18:00,95.66,86687,86255,273,33,13346
2015-02-03 19:00,68.71,88109,91270,320,0,12987
2015-02-03 20:00,61.75,86122,87331,358,0,12381
2015-02-03 21:00,53.17,83848,81809,373,0,11735
2015-02-03 22:00,51.8,83490,78247,395,0,11454
2015-02-03 23:00,46.98,82529,81651,424,0,11827
2015-02-04 00:00,44,81006,79560,451,0,11292
2015-02-04 01:00,44.87,78768,73977,463,0,10816
2015-02-04 02:00,45.34,78360,75214,479,0,10362
2015-02-04 03:00,42.23,76588,72062,458,0,10033
2015-02-04 04:00,40.29,75885,69975,425,0,9885
2015-02-04 05:00,44.03,77048,70732,373,0,9964
2015-02-04 06:00,47.37,81825,74807,326,0,10851
2015-02-04 07:00,58.46,86093,83150,292,0,11938
2015-02-04 08:00,61.76,88531,87799,265,0,12699
2015-02-04 09:00,62.59,89474,88450,254,43,12708
2015-02-04 10:00,62.56,89631,88523,232,345,12792
2015-02-04 11:00,63.51,89693,88034,219,822,12815
2015-02-04 12:00,56.86,89292,88265,232,1095,12694
2015-02-04 13:00,53.53,88547,87401,254,1245,12714
2015-02-04 14:00,51.45,87316,84703,277,1204,12673
2015-02-04 15:00,49.88,86346,82179,318,1077,12564
2015-02-04 16:00,49.92,86000,80893,361,817,12537
2015-02-04 17:00,59.37,87939,81183,389,346,12677
2015-02-04 18:00,77.21,88565,84691,410,47,13322
2015-02-04 19:00,62.73,90354,89292,441,0,12986
2015-02-04 20:00,56.07,87994,86127,433,0,12424
2015-02-04 21:00,50.83,85430,81399,410,0,11780
2015-02-04 22:00,50.81,84463,77698,379,0,11530
2015-02-04 23:00,49.58,84266,81324,328,0,11944
2015-02-05 00:00,46.72,82177,79081,267,0,11328
2015-02-05 01:00,46.24,79605,73935,248,0,10874
2015-02-05 02:00,46.5,79597,75228,190,0,10374
2015-02-05 03:00,41.06,77775,72173,162,0,10086
2015-02-05 04:00,40.3,76742,70354,134,0,9980
2015-02-05 05:00,42.41,77996,70907,120,0,10195
2015-02-05 06:00,48.19,81893,75060,131,0,11034
2015-02-05 07:00,63.79,87286,83459,147,0,12193
2015-02-05 08:00,62.06,88990,88243,194,0,12873
2015-02-05 09:00,63.62,89640,88227,290,32,12825
2015-02-05 10:00,63.14,90756,88355,372,216,12871
2015-02-05 11:00,59.91,90966,87546,429,497,12925
2015-02-05 12:00,60.72,90645,88162,524,735,12688
2015-02-05 13:00,58.13,89193,87309,648,890,12742
2015-02-05 14:00,52.42,88168,84540,777,911,12656
2015-02-05 15:00,47.24,86586,82669,883,887,12467
2015-02-05 16:00,44.04,86537,81144,974,716,12361
2015-02-05 17:00,50.75,87588,81711,1030,326,12693
2015-02-05 18:00,62.27,89670,85044,1042,47,13328
2015-02-05 19:00,61.01,92203,89991,1063,0,13008
2015-02-05 20:00,57.92,90148,86830,1102,0,12494
2015-02-05 21:00,50.34,86657,82059,1146,0,11841
2015-02-05 22:00,47.5,85536,78356,1181,0,11680
2015-02-05 23:00,46.25,85456,82085,1225,0,12110
2015-02-06 00:00,44.85,84022,80131,1259,0,11524
2015-02-06 01:00,41.92,82486,74130,1293,0,10983
2015-02-06 02:00,40.25,81529,76049,1312,0,10568
2015-02-06 03:00,39.35,79328,72915,1304,0,10205
2015-02-06 04:00,35.93,78214,70951,1310,0,10055
2015-02-06 05:00,39.53,79388,71917,1317,0,10335
2015-02-06 06:00,48.43,84248,76093,1343,0,11160
2015-02-06 07:00,59.48,89182,84465,1373,0,12254
2015-02-06 08:00,68.86,90743,89161,1398,0,12929
2015-02-06 09:00,69.72,91765,89326,1408,42,13009
2015-02-06 10:00,70.24,92637,89941,1416,315,13035
2015-02-06 11:00,62.96,93084,89762,1408,668,12990
2015-02-06 12:00,54.4,91761,89182,1381,856,12776
2015-02-06 13:00,50.92,90175,88522,1357,1087,12659
2015-02-06 14:00,50.16,88576,85134,1334,1293,12490
2015-02-06 15:00,47,87034,82533,1315,1382,12238
2015-02-06 16:00,45.1,86181,80271,1299,1156,12167
2015-02-06 17:00,50.19,87594,80543,1292,526,12285
2015-02-06 18:00,58.72,89907,83875,1304,79,12913
2015-02-06 19:00,57.99,92173,89161,1318,0,12580
2015-02-06 20:00,52.51,89626,85609,1310,0,12150
2015-02-06 21:00,50.95,86718,81539,1262,0,11517
2015-02-06 22:00,51.91,85892,78375,1214,0,11473
2015-02-06 23:00,50.01,86907,82082,1160,0,11987
2015-02-07 00:00,53.68,83160,79897,1094,0,11505
2015-02-07 01:00,51.49,79326,74754,885,0,11019
2015-02-07 02:00,50,77644,74990,806,0,10430
2015-02-07 03:00,44.05,75454,71634,720,0,10113
2015-02-07 04:00,42.45,74730,69133,635,0,9834
2015-02-07 05:00,43.94,74766,68509,561,0,9654
2015-02-07 06:00,45.21,76299,70502,501,0,9926
2015-02-07 07:00,49.11,78207,73326,444,0,10148
2015-02-07 08:00,49.97,80876,75679,381,0,10654
2015-02-07 09:00,53.81,83420,77930,309,62,11232
2015-02-07 10:00,56.62,84952,80220,240,386,11624
2015-02-07 11:00,55.19,85035,79624,201,796,11673
2015-02-07 12:00,52.5,84894,79597,209,863,11795
2015-02-07 13:00,49.23,83129,79906,232,745,11587
2015-02-07 14:00,48.4,80253,74825,286,547,11393
2015-02-07 15:00,48.93,77973,71912,369,360,11253
2015-02-07 16:00,44.35,76758,69929,453,248,11148
2015-02-07 17:00,48.4,78085,69916,500,122,11261
2015-02-07 18:00,65.06,80682,74413,596,24,12105
2015-02-07 19:00,70.03,82764,80686,696,0,12008
2015-02-07 20:00,63.21,81978,78638,792,0,11475
2015-02-07 21:00,56.49,80058,75485,864,0,10893
2015-02-07 22:00,55.19,79374,73010,919,0,10821
2015-02-07 23:00,53.24,79461,77664,983,0,11297
2015-02-08 00:00,62.86,77572,76534,1010,0,10802
2015-02-08 01:00,60.43,74673,72855,995,0,10353
2015-02-08 02:00,57.53,73532,72992,1032,0,9866
2015-02-08 03:00,49.63,71268,69218,1099,0,9462
2015-02-08 04:00,40.44,70121,66101,1177,0,9242
2015-02-08 05:00,40.93,69954,65047,1246,0,9082
2015-02-08 06:00,42.82,70563,65757,1258,0,9185
2015-02-08 07:00,44.28,71135,66468,1248,0,9237
2015-02-08 08:00,42.73,72165,67168,1233,0,9515
2015-02-08 09:00,43.76,73906,68553,1206,55,10071
2015-02-08 10:00,46.49,75963,71168,1167,356,10602
2015-02-08 11:00,49.63,77241,72073,1115,801,10907
2015-02-08 12:00,46.48,78312,72686,1024,1034,11298
2015-02-08 13:00,46.01,76633,73738,943,1039,11117
2015-02-08 14:00,39.94,73671,67681,834,832,10706
2015-02-08 15:00,38.72,71653,64418,685,626,10591
2015-02-08 16:00,38.23,71248,62497,536,412,10412
2015-02-08 17:00,42.95,71495,62895,419,189,10547
2015-02-08 18:00,59.32,75588,67405,376,39,11583
2015-02-08 19:00,73.03,79140,74961,346,0,11594
2015-02-08 20:00,56.33,78750,74941,361,0,11302
2015-02-08 21:00,49.88,77692,72905,430,0,10866
2015-02-08 22:00,48.66,75953,70353,469,0,10649
2015-02-08 23:00,48.49,76046,74682,495,0,11010
2015-02-09 00:00,52.2,73402,73060,497,0,10234
2015-02-09 01:00,46.06,72385,70629,308,0,9903
2015-02-09 02:00,48.12,72106,71664,312,0,9428
2015-02-09 03:00,42.77,70961,68480,329,0,9126
2015-02-09 04:00,41.12,70290,66219,349,0,9012
2015-02-09 05:00,44.84,71843,67457,360,0,9419
2015-02-09 06:00,50.34,76257,71874,365,0,10527
2015-02-09 07:00,59.89,81076,80559,372,0,11735
2015-02-09 08:00,62.83,83409,85102,378,0,12336
2015-02-09 09:00,65.49,84435,85617,374,13,12439
2015-02-09 10:00,73.81,84864,86455,368,68,12420
