Date,Price,BE Wind,BE Solar,CH Price,DE Wind,DE Solar
2019-02-28 18:00:00,50.97,1088,0,50.73,12646.5,0.0
2019-02-28 19:00:00,49.9,1013,0,48.15,11317.0,0.0
2019-02-28 20:00:00,44.2,926,0,43.07,10020.0,0.0
2019-02-28 21:00:00,43.21,818,0,42.79,8842.5,0.0
2019-02-28 22:00:00,41.44,749,0,40.08,8024.75,0.0
2019-02-28 23:00:00,39.4,1206,0,37.22,8608.0,0.0
2019-03-01 00:00:00,38.25,1117,0,36.31,8330.25,0.0
2019-03-01 01:00:00,37.57,1121,0,36.14,8277.75,0.0
2019-03-01 02:00:00,38.94,1171,0,35.18,8393.25,0.0
2019-03-01 03:00:00,41.3,1203,0,35.91,8480.75,0.0
2019-03-01 04:00:00,44.07,1192,0,38.34,8456.5,0.0
2019-03-01 05:00:00,46.75,1124,0,46.57,8610.0,0.5
2019-03-01 06:00:00,47.98,1031,4,51.74,8657.5,299.0
2019-03-01 07:00:00,51.28,913,50,53.98,8891.5,1392.25
2019-03-01 08:00:00,51.93,740,138,52.0,9216.75,2810.25
2019-03-01 09:00:00,53.32,561,220,50.89,9434.0,4279.5
2019-03-01 10:00:00,53.42,425,282,49.24,9492.25,5429.0
2019-03-01 11:00:00,48.56,329,327,47.25,9512.25,6119.0
2019-03-01 12:00:00,47.4,271,348,46.44,9566.75,6104.75
2019-03-01 13:00:00,46.91,233,333,46.09,9349.75,5320.75
2019-03-01 14:00:00,48.66,202,276,46.19,9036.5,3753.75
2019-03-01 15:00:00,53.02,166,174,47.05,8440.25,1785.75
2019-03-01 16:00:00,56.32,130,58,49.82,7672.0,328.75
2019-03-01 17:00:00,58.64,105,2,52.78,7091.25,0.5
2019-03-01 18:00:00,52.49,93,0,52.81,6655.25,0.0
2019-03-01 19:00:00,48.66,101,0,50.09,6342.25,0.0
2019-03-01 20:00:00,46.53,145,0,46.07,6132.25,0.0
2019-03-01 21:00:00,45.65,227,0,46.03,5842.75,0.0
2019-03-01 22:00:00,44.41,321,0,43.59,5467.0,0.0
2019-03-01 23:00:00,44.19,372,0,43.22,5845.75,0.0
2019-03-02 00:00:00,43.28,453,0,41.52,5690.5,0.0
2019-03-02 01:00:00,41.09,525,0,39.84,5642.25,0.0
2019-03-02 02:00:00,39.49,585,0,39.45,5610.75,0.0
2019-03-02 03:00:00,41.54,640,0,39.22,5513.0,0.0
2019-03-02 04:00:00,39.97,715,0,39.71,5484.75,0.0
2019-03-02 05:00:00,41.42,807,0,40.72,5640.25,0.75
2019-03-02 06:00:00,43.92,860,8,43.48,5805.0,408.25
2019-03-02 07:00:00,47.89,880,110,46.19,6057.25,1904.75
2019-03-02 08:00:00,48.6,933,264,46.44,6529.5,3805.25
2019-03-02 09:00:00,47.9,1063,387,46.41,7193.75,5528.75
2019-03-02 10:00:00,45.84,1174,435,44.15,8081.25,6762.5
2019-03-02 11:00:00,43.9,1220,387,41.18,9007.75,7145.75
2019-03-02 12:00:00,40.21,1241,327,38.57,9806.5,6632.0
2019-03-02 13:00:00,42.53,1291,279,37.19,10339.0,5370.0
2019-03-02 14:00:00,43.45,1422,225,36.78,10752.5,3637.25
2019-03-02 15:00:00,39.67,1578,150,38.74,11325.75,1727.75
2019-03-02 16:00:00,43.0,1756,52,42.2,12519.25,326.0
2019-03-02 17:00:00,46.49,1908,2,44.96,14530.0,1.0
2019-03-02 18:00:00,46.8,1976,0,43.45,16928.75,0.0
2019-03-02 19:00:00,39.26,2033,0,38.1,19292.5,0.0
2019-03-02 20:00:00,34.48,2106,0,35.78,21869.0,0.0
2019-03-02 21:00:00,35.51,2180,0,35.91,23964.75,0.0
2019-03-02 22:00:00,30.13,2256,0,32.87,25518.5,0.0
2019-03-02 23:00:00,28.39,2320,0,27.1,27552.75,0.0
2019-03-03 00:00:00,19.76,2348,0,24.07,28956.75,0.0
2019-03-03 01:00:00,14.93,2350,0,21.12,30227.0,0.0
2019-03-03 02:00:00,13.33,2338,0,23.75,31531.5,0.0
2019-03-03 03:00:00,12.98,2322,0,26.45,32524.5,0.0
2019-03-03 04:00:00,12.74,2305,0,19.32,33246.25,0.0
2019-03-03 05:00:00,11.12,2293,0,17.79,34273.5,4.75
2019-03-03 06:00:00,13.81,2285,3,21.92,34967.25,527.75
2019-03-03 07:00:00,15.11,2299,30,22.79,35030.25,2203.25
2019-03-03 08:00:00,16.05,2342,71,19.02,34773.75,4318.75
2019-03-03 09:00:00,17.85,2385,110,11.95,34406.5,5995.75
2019-03-03 10:00:00,24.66,2415,138,14.47,33902.75,6975.75
2019-03-03 11:00:00,19.02,2434,162,13.94,33280.25,7116.25
2019-03-03 12:00:00,13.98,2437,178,8.67,32374.75,6615.25
2019-03-03 13:00:00,13.56,2420,194,8.58,31078.25,5571.5
2019-03-03 14:00:00,15.02,2396,193,8.55,29808.75,3980.5
2019-03-03 15:00:00,21.97,2390,133,13.81,28956.75,1937.75
2019-03-03 16:00:00,30.44,2413,51,27.66,29196.5,379.75
2019-03-03 17:00:00,33.91,2460,2,36.59,30071.75,1.25
2019-03-03 18:00:00,39.45,2527,0,38.06,31145.75,0.0
2019-03-03 19:00:00,30.83,2587,0,36.62,32515.5,0.0
2019-03-03 20:00:00,27.11,2620,0,34.79,33364.5,0.0
2019-03-03 21:00:00,30.72,2628,0,35.33,33520.5,0.0
2019-03-03 22:00:00,27.85,2624,0,34.61,33779.25,0.0
2019-03-03 23:00:00,22.0,2636,0,28.05,35344.75,0.0
2019-03-04 00:00:00,19.15,2622,0,25.35,35414.5,0.0
2019-03-04 01:00:00,9.29,2613,0,28.04,35254.75,0.0
2019-03-04 02:00:00,7.54,2597,0,28.02,35143.5,0.0
2019-03-04 03:00:00,11.37,2588,0,28.04,35167.75,0.0
2019-03-04 04:00:00,16.84,2618,0,34.66,35433.75,0.0
2019-03-04 05:00:00,30.34,2642,0,37.12,36407.5,15.25
2019-03-04 06:00:00,39.39,2626,16,44.02,37365.0,980.75
2019-03-04 07:00:00,45.43,2576,163,44.48,38647.0,3864.0
2019-03-04 08:00:00,54.64,2488,336,42.32,40230.0,7082.25
2019-03-04 09:00:00,60.35,2384,409,43.07,41847.5,9837.75
2019-03-04 10:00:00,52.57,2286,444,45.97,42912.0,11390.5
2019-03-04 11:00:00,50.53,2218,543,44.73,43622.25,11477.75
2019-03-04 12:00:00,49.95,2202,663,45.42,43743.5,10396.25
2019-03-04 13:00:00,47.82,2193,744,44.61,43499.5,8369.0
2019-03-04 14:00:00,44.9,2170,650,38.66,43092.25,5592.5
2019-03-04 15:00:00,47.88,2144,426,37.16,42358.0,2679.25
2019-03-04 16:00:00,45.12,2131,164,36.58,41438.25,543.5
2019-03-04 17:00:00,43.41,2136,8,42.98,40700.75,1.75
2019-03-04 18:00:00,43.82,2193,0,43.57,40314.0,0.0
2019-03-04 19:00:00,49.62,2306,0,40.32,40113.5,0.0
2019-03-04 20:00:00,35.99,2401,0,36.52,39648.5,0.0
2019-03-04 21:00:00,48.53,2447,0,36.51,39021.5,0.0
2019-03-04 22:00:00,42.73,2431,0,34.32,38799.25,0.0
2019-03-04 23:00:00,37.1,2425,0,32.95,40196.75,0.0
2019-03-05 00:00:00,34.91,2355,0,28.04,40109.0,0.0
2019-03-05 01:00:00,34.42,2286,0,28.09,39967.25,0.0
2019-03-05 02:00:00,24.14,2198,0,22.92,39864.5,0.0
2019-03-05 03:00:00,31.38,2114,0,21.94,39791.25,0.0
2019-03-05 04:00:00,31.62,1997,0,28.09,39694.5,0.0
2019-03-05 05:00:00,39.58,1866,0,36.28,39695.0,21.75
2019-03-05 06:00:00,45.71,1789,16,45.03,39387.0,1079.0
2019-03-05 07:00:00,62.11,1780,156,45.03,39178.75,4178.25
2019-03-05 08:00:00,63.62,1827,353,39.0,39189.75,7594.25
2019-03-05 09:00:00,55.09,1820,589,36.66,38837.25,10479.5
2019-03-05 10:00:00,46.59,1745,900,36.32,37985.25,12203.75
2019-03-05 11:00:00,43.14,1677,1128,38.37,36627.5,12336.75
2019-03-05 12:00:00,42.51,1671,1190,36.66,34978.75,11241.75
2019-03-05 13:00:00,42.37,1677,1120,36.15,32726.5,9377.5
2019-03-05 14:00:00,44.09,1653,867,36.92,30122.5,6775.0
2019-03-05 15:00:00,46.39,1583,512,39.21,27435.5,3496.75
2019-03-05 16:00:00,49.27,1462,200,46.82,24046.75,750.25
2019-03-05 17:00:00,58.6,1358,10,49.77,21170.25,4.25
2019-03-05 18:00:00,55.23,1281,0,51.36,19433.5,0.0
2019-03-05 19:00:00,51.1,1236,0,48.83,18658.5,0.0
2019-03-05 20:00:00,48.09,1281,0,45.04,17824.0,0.0
2019-03-05 21:00:00,46.09,1360,0,41.55,16885.5,0.0
2019-03-05 22:00:00,41.54,1422,0,39.11,16315.0,0.0
2019-03-05 23:00:00,36.08,1644,0,38.53,15902.25,0.0
2019-03-06 00:00:00,33.51,1715,0,36.61,15915.5,0.0
2019-03-06 01:00:00,37.88,1815,0,35.45,15657.75,0.0
2019-03-06 02:00:00,41.58,1924,0,34.61,15427.75,0.0
2019-03-06 03:00:00,38.86,2031,0,35.56,15727.75,0.0
2019-03-06 04:00:00,37.81,2133,0,38.73,16764.75,0.0
2019-03-06 05:00:00,43.37,2222,0,44.17,18496.25,12.75
2019-03-06 06:00:00,52.8,2287,14,48.94,20024.0,1366.75
2019-03-06 07:00:00,49.07,2323,106,48.98,20978.0,5529.25
2019-03-06 08:00:00,54.03,2337,209,47.35,21947.0,9933.0
2019-03-06 09:00:00,59.19,2322,267,45.01,23323.25,13212.5
2019-03-06 10:00:00,54.53,2276,289,45.14,25363.5,14847.5
2019-03-06 11:00:00,40.34,2227,304,39.99,27505.25,14810.0
2019-03-06 12:00:00,40.23,2196,306,38.33,28987.75,13397.0
2019-03-06 13:00:00,39.9,2180,281,37.19,29606.5,10795.75
2019-03-06 14:00:00,40.24,2172,225,39.03,29661.75,7405.0
2019-03-06 15:00:00,38.0,2162,147,40.42,29516.5,3625.0
2019-03-06 16:00:00,42.46,2149,55,43.15,29908.0,769.0
2019-03-06 17:00:00,48.34,2132,4,46.9,30636.75,4.75
2019-03-06 18:00:00,51.91,2117,0,46.57,31152.75,0.0
2019-03-06 19:00:00,49.21,2102,0,43.9,31097.75,0.0
2019-03-06 20:00:00,40.94,2074,0,37.37,30792.0,0.0
2019-03-06 21:00:00,36.0,2025,0,37.07,30067.75,0.0
2019-03-06 22:00:00,34.69,1952,0,34.49,29659.25,0.0
2019-03-06 23:00:00,31.79,1787,0,30.02,29504.0,0.0
2019-03-07 00:00:00,32.5,1709,0,28.97,28832.5,0.0
2019-03-07 01:00:00,30.0,1665,0,24.86,28428.25,0.0
2019-03-07 02:00:00,28.38,1690,0,23.28,28295.0,0.0
2019-03-07 03:00:00,27.79,1784,0,24.64,28478.25,0.0
2019-03-07 04:00:00,29.69,1985,0,31.11,29192.0,0.0
2019-03-07 05:00:00,35.98,2228,0,39.87,30765.5,12.75
2019-03-07 06:00:00,43.9,2356,24,44.62,32655.0,848.75
2019-03-07 07:00:00,44.28,2382,202,44.76,34752.75,3252.75
2019-03-07 08:00:00,38.55,2382,465,40.91,36124.5,5740.75
2019-03-07 09:00:00,41.21,2416,767,37.93,37299.75,7530.25
2019-03-07 10:00:00,39.09,2484,950,35.79,38262.5,8634.5
2019-03-07 11:00:00,37.31,2552,1019,32.93,39367.5,8864.0
2019-03-07 12:00:00,38.82,2605,1014,31.05,39853.5,8807.0
2019-03-07 13:00:00,35.0,2637,879,30.31,39719.25,8230.75
2019-03-07 14:00:00,34.43,2650,674,29.85,39210.25,6523.5
2019-03-07 15:00:00,35.86,2642,430,30.5,38316.25,3612.5
2019-03-07 16:00:00,39.37,2628,181,35.03,37355.75,785.25
2019-03-07 17:00:00,43.95,2620,12,43.77,37004.0,5.25
2019-03-07 18:00:00,46.49,2612,0,45.99,37855.25,0.0
2019-03-07 19:00:00,42.3,2610,0,42.13,39384.75,0.0
2019-03-07 20:00:00,34.53,2607,0,35.3,40385.25,0.0
2019-03-07 21:00:00,35.78,2602,0,37.13,40872.75,0.0
2019-03-07 22:00:00,45.2,2581,0,34.91,41419.75,0.0
2019-03-07 23:00:00,31.73,2525,0,30.3,40871.0,0.0
2019-03-08 00:00:00,30.76,2398,0,29.52,41393.75,0.0
2019-03-08 01:00:00,30.83,2243,0,31.05,41564.25,0.0
2019-03-08 02:00:00,30.04,2059,0,29.5,41727.5,0.0
2019-03-08 03:00:00,29.47,1846,0,27.68,41708.75,0.0
2019-03-08 04:00:00,36.66,1576,0,32.67,41508.75,0.0
2019-03-08 05:00:00,47.11,1277,0,38.06,41651.0,21.5
2019-03-08 06:00:00,48.42,993,45,49.2,41083.0,1146.25
2019-03-08 07:00:00,70.0,737,324,50.08,40294.0,4067.0
2019-03-08 08:00:00,62.83,549,701,49.16,40178.5,7169.5
2019-03-08 09:00:00,54.82,452,1069,46.47,39369.5,9626.75
2019-03-08 10:00:00,46.27,445,1306,45.26,37936.75,11438.5
2019-03-08 11:00:00,42.38,536,1396,44.02,36337.5,12450.0
2019-03-08 12:00:00,50.43,706,1342,41.01,34692.0,12383.75
2019-03-08 13:00:00,45.96,919,1132,37.42,32925.75,11180.25
2019-03-08 14:00:00,37.02,1154,784,37.0,30985.75,8441.75
2019-03-08 15:00:00,38.65,1368,450,39.58,28330.5,4596.75
2019-03-08 16:00:00,43.07,1507,188,45.57,25029.25,1068.5
2019-03-08 17:00:00,55.0,1571,14,50.93,22466.5,10.5
2019-03-08 18:00:00,65.0,1616,0,51.41,21473.75,0.0
2019-03-08 19:00:00,44.04,1688,0,47.18,21769.75,0.0
2019-03-08 20:00:00,40.57,1822,0,43.36,22523.25,0.0
2019-03-08 21:00:00,39.24,1958,0,40.95,23564.5,0.0
2019-03-08 22:00:00,32.45,2051,0,36.06,24963.75,0.0
2019-03-08 23:00:00,32.55,2357,0,33.83,27955.0,0.0
2019-03-09 00:00:00,27.78,2436,0,27.34,30081.5,0.0
2019-03-09 01:00:00,25.36,2457,0,26.72,32329.5,0.0
2019-03-09 02:00:00,22.34,2433,0,26.61,34553.75,0.0
2019-03-09 03:00:00,15.77,2350,0,20.38,36459.75,0.0
2019-03-09 04:00:00,17.74,2219,0,18.44,37963.25,0.0
2019-03-09 05:00:00,25.64,2117,0,24.91,39182.75,16.25
2019-03-09 06:00:00,23.82,2054,27,28.57,39886.25,585.25
2019-03-09 07:00:00,29.08,2011,195,32.96,40231.0,1980.75
2019-03-09 08:00:00,37.86,2023,406,35.05,40670.75,3608.5
2019-03-09 09:00:00,36.34,2101,641,34.99,41032.25,5243.25
2019-03-09 10:00:00,33.06,2202,882,35.35,41311.5,6621.5
2019-03-09 11:00:00,41.48,2286,1087,35.5,41481.0,7451.5
2019-03-09 12:00:00,28.72,2336,1194,35.39,41380.0,7691.5
2019-03-09 13:00:00,26.15,2352,1053,35.01,40992.75,7057.0
2019-03-09 14:00:00,24.51,2329,768,34.2,40475.0,5348.0
2019-03-09 15:00:00,27.85,2261,474,35.16,39742.0,2845.0
2019-03-09 16:00:00,30.79,2169,193,35.24,39366.25,675.25
2019-03-09 17:00:00,33.77,2064,15,35.95,38505.5,9.0
2019-03-09 18:00:00,41.65,1946,0,36.78,37898.25,0.0
2019-03-09 19:00:00,37.58,1860,0,35.66,37661.5,0.0
2019-03-09 20:00:00,37.1,1807,0,35.03,37401.0,0.0
2019-03-09 21:00:00,44.22,1696,0,35.06,36377.75,0.0
2019-03-09 22:00:00,61.38,1565,0,31.45,35395.25,0.0
2019-03-09 23:00:00,63.57,1083,0,33.05,36138.25,0.0
2019-03-10 00:00:00,60.9,699,0,25.03,34898.75,0.0
2019-03-10 01:00:00,45.0,443,0,18.06,32912.5,0.0
2019-03-10 02:00:00,28.06,382,0,9.83,30630.75,0.0
2019-03-10 03:00:00,19.12,399,0,12.76,27671.75,0.0
2019-03-10 04:00:00,16.76,612,0,15.1,24523.25,0.0
2019-03-10 05:00:00,19.15,1010,0,18.23,22001.0,23.25
2019-03-10 06:00:00,29.62,1370,14,22.1,19122.75,609.0
2019-03-10 07:00:00,41.8,1826,88,26.39,17429.0,1897.5
2019-03-10 08:00:00,42.3,2285,202,27.15,16473.5,3142.25
2019-03-10 09:00:00,45.16,2453,323,26.5,15963.75,4313.75
2019-03-10 10:00:00,55.77,2428,450,27.53,15831.25,5284.0
2019-03-10 11:00:00,51.0,2376,551,28.9,16005.75,5986.5
2019-03-10 12:00:00,40.92,2346,582,22.59,16518.5,6435.5
2019-03-10 13:00:00,34.09,2380,547,18.38,17640.25,6254.75
2019-03-10 14:00:00,23.63,2438,450,17.01,19130.5,4952.25
2019-03-10 15:00:00,34.09,2463,333,20.03,20558.5,2803.5
2019-03-10 16:00:00,37.51,2471,164,27.28,22144.5,721.25
2019-03-10 17:00:00,43.47,2478,16,37.02,23903.5,12.5
2019-03-10 18:00:00,40.92,2475,0,41.29,25461.5,0.0
2019-03-10 19:00:00,32.1,2466,0,36.55,26494.25,0.0
2019-03-10 20:00:00,29.38,2449,0,30.39,27459.25,0.0
2019-03-10 21:00:00,31.37,2433,0,34.1,27988.25,0.0
2019-03-10 22:00:00,26.95,2405,0,34.05,28681.25,0.0
2019-03-10 23:00:00,26.19,2347,0,23.49,30619.5,0.0
2019-03-11 00:00:00,26.7,2322,0,16.4,31032.5,0.0
2019-03-11 01:00:00,28.71,2302,0,21.05,30718.0,0.0
2019-03-11 02:00:00,22.81,2294,0,25.23,30422.75,0.0
2019-03-11 03:00:00,23.99,2290,0,17.13,30201.5,0.0
2019-03-11 04:00:00,27.96,2285,0,26.22,30040.25,0.0
2019-03-11 05:00:00,39.82,2290,0,35.29,30225.0,38.25
2019-03-11 06:00:00,47.96,2310,47,46.05,29819.75,1003.0
2019-03-11 07:00:00,48.06,2339,271,46.34,29880.0,3263.0
2019-03-11 08:00:00,46.84,2372,521,45.94,30018.75,5776.5
2019-03-11 09:00:00,45.31,2394,789,44.78,29798.25,8199.25
2019-03-11 10:00:00,42.66,2394,1008,45.34,29091.0,9860.0
2019-03-11 11:00:00,39.95,2395,1164,44.55,28250.75,10416.75
2019-03-11 12:00:00,38.69,2390,1204,44.73,27592.5,9967.75
2019-03-11 13:00:00,36.9,2361,1114,44.49,27082.5,8674.75
2019-03-11 14:00:00,37.11,2274,868,45.0,26965.75,6524.25
2019-03-11 15:00:00,39.27,2068,539,44.95,26742.75,3678.0
2019-03-11 16:00:00,46.28,1721,229,45.63,25970.75,984.0
2019-03-11 17:00:00,50.29,1292,22,49.27,25197.25,19.25
2019-03-11 18:00:00,57.9,900,0,51.04,24250.5,0.0
2019-03-11 19:00:00,56.3,660,0,48.59,22649.25,0.0
2019-03-11 20:00:00,47.65,599,0,46.9,21099.5,0.0
2019-03-11 21:00:00,47.61,666,0,46.63,19857.25,0.0
2019-03-11 22:00:00,44.01,837,0,44.96,18995.0,0.0
2019-03-11 23:00:00,40.98,958,0,44.51,15474.5,0.0
2019-03-12 00:00:00,38.97,1174,0,40.6,15198.5,0.0
2019-03-12 01:00:00,36.91,1417,0,37.81,15432.5,0.0
2019-03-12 02:00:00,35.0,1647,0,36.07,15631.5,0.0
2019-03-12 03:00:00,32.92,1843,0,35.64,15980.5,0.0
2019-03-12 04:00:00,36.3,2020,0,37.62,16833.75,0.0
2019-03-12 05:00:00,46.83,2176,0,47.33,18227.25,63.75
2019-03-12 06:00:00,52.05,2299,23,50.05,19213.25,1690.5
2019-03-12 07:00:00,51.37,2393,118,49.03,20090.75,5268.5
2019-03-12 08:00:00,48.02,2467,228,47.61,21437.5,9085.75
2019-03-12 09:00:00,44.4,2520,316,46.67,23206.5,12114.25
2019-03-12 10:00:00,41.74,2554,394,43.61,25388.75,13679.0
2019-03-12 11:00:00,40.12,2586,444,40.3,27369.0,13905.25
2019-03-12 12:00:00,37.61,2624,458,44.0,28967.25,12999.5
2019-03-12 13:00:00,37.02,2656,422,38.09,29992.0,10930.0
2019-03-12 14:00:00,38.05,2673,338,38.0,30799.75,7817.75
2019-03-12 15:00:00,39.15,2638,222,36.89,31688.25,4120.25
2019-03-12 16:00:00,40.91,2587,94,39.11,32961.75,1109.5
2019-03-12 17:00:00,44.02,2608,10,46.39,34507.5,22.75
2019-03-12 18:00:00,50.0,2593,0,47.09,36400.75,0.0
2019-03-12 19:00:00,47.73,2471,0,45.32,37625.75,0.0
2019-03-12 20:00:00,36.4,2362,0,34.32,38414.75,0.0
2019-03-12 21:00:00,35.91,2334,0,35.1,38425.25,0.0
2019-03-12 22:00:00,44.36,2370,0,33.62,37678.75,0.0
2019-03-12 23:00:00,30.52,2414,0,29.47,38177.5,0.0
2019-03-13 00:00:00,26.67,2479,0,28.04,38087.75,0.0
2019-03-13 01:00:00,29.57,2519,0,30.43,37896.5,0.0
2019-03-13 02:00:00,15.5,2541,0,26.43,37499.75,0.0
2019-03-13 03:00:00,17.95,2558,0,19.66,37263.5,0.0
2019-03-13 04:00:00,23.31,2577,0,33.14,37203.0,0.0
2019-03-13 05:00:00,33.06,2600,0,36.27,37594.0,82.75
2019-03-13 06:00:00,41.54,2624,28,38.52,38894.5,1717.0
2019-03-13 07:00:00,56.2,2643,143,41.03,40023.5,5013.0
2019-03-13 08:00:00,50.74,2651,263,39.68,41186.75,8110.5
2019-03-13 09:00:00,47.23,2645,359,40.53,41746.25,10290.25
2019-03-13 10:00:00,45.13,2625,445,38.49,42121.25,11384.75
2019-03-13 11:00:00,32.02,2600,514,36.29,42440.5,11418.25
2019-03-13 12:00:00,46.34,2573,531,36.27,42390.25,10499.75
2019-03-13 13:00:00,30.71,2554,480,36.23,42028.25,8833.75
2019-03-13 14:00:00,28.59,2538,408,36.23,41890.0,6505.75
2019-03-13 15:00:00,30.18,2506,312,36.2,41412.5,3571.5
2019-03-13 16:00:00,35.28,2453,155,36.25,40768.25,953.25
2019-03-13 17:00:00,37.2,2401,18,40.33,40318.25,31.25
2019-03-13 18:00:00,48.36,2352,0,41.96,40132.25,0.0
2019-03-13 19:00:00,41.39,2306,0,40.57,40185.25,0.0
2019-03-13 20:00:00,34.3,2264,0,34.99,40033.5,0.0
2019-03-13 21:00:00,31.14,2214,0,36.22,39577.5,0.0
2019-03-13 22:00:00,25.66,2161,0,34.24,39089.0,0.0
2019-03-13 23:00:00,35.33,2045,0,28.92,35970.25,0.0
2019-03-14 00:00:00,34.15,1991,0,24.98,35123.0,0.0
2019-03-14 01:00:00,35.87,1967,0,25.05,34172.25,0.0
2019-03-14 02:00:00,31.25,1994,0,18.68,32991.75,0.0
2019-03-14 03:00:00,26.33,2056,0,20.34,32048.5,0.0
2019-03-14 04:00:00,27.27,2150,0,28.9,31529.5,0.0
2019-03-14 05:00:00,37.69,2275,0,34.46,31609.0,58.75
2019-03-14 06:00:00,45.14,2413,10,40.72,32085.0,914.25
2019-03-14 07:00:00,45.42,2535,41,39.94,33427.5,2471.0
2019-03-14 08:00:00,45.27,2617,79,39.01,35198.5,3747.25
2019-03-14 09:00:00,44.94,2656,108,38.06,36619.5,4586.5
2019-03-14 10:00:00,44.01,2663,127,38.92,37573.0,4973.75
2019-03-14 11:00:00,44.46,2659,173,38.76,38041.5,4754.25
2019-03-14 12:00:00,41.42,2635,255,38.9,38006.25,4057.5
2019-03-14 13:00:00,38.98,2582,340,38.24,37715.5,3268.0
2019-03-14 14:00:00,39.25,2514,373,36.19,38024.5,2432.25
2019-03-14 15:00:00,40.49,2434,331,35.93,37601.0,1375.25
2019-03-14 16:00:00,37.96,2348,186,37.32,37379.0,440.75
2019-03-14 17:00:00,40.56,2255,25,40.53,37460.75,23.0
2019-03-14 18:00:00,47.9,2163,0,42.33,37310.0,0.0
2019-03-14 19:00:00,46.75,2085,0,36.57,36834.5,0.0
2019-03-14 20:00:00,35.77,2013,0,31.53,36418.25,0.0
2019-03-14 21:00:00,40.0,1957,0,31.89,35612.5,0.0
2019-03-14 22:00:00,40.0,1912,0,29.17,35511.25,0.0
2019-03-14 23:00:00,31.12,1704,0,26.52,35865.5,0.0
2019-03-15 00:00:00,26.5,1580,0,23.88,35360.25,0.0
2019-03-15 01:00:00,23.76,1391,0,20.54,34356.25,0.0
2019-03-15 02:00:00,19.79,1276,0,19.0,33454.25,0.0
2019-03-15 03:00:00,22.0,1432,0,19.31,32408.5,0.0
2019-03-15 04:00:00,25.44,1784,0,24.56,31278.5,0.0
2019-03-15 05:00:00,31.14,2119,0,34.04,30266.5,75.75
2019-03-15 06:00:00,42.22,2336,7,40.35,29269.75,962.25
2019-03-15 07:00:00,43.39,2480,29,40.7,29234.0,2452.0
2019-03-15 08:00:00,42.59,2581,65,39.93,29901.25,3522.25
2019-03-15 09:00:00,41.54,2620,114,39.93,30980.75,4142.0
2019-03-15 10:00:00,40.97,2630,168,39.71,32686.75,4336.5
2019-03-15 11:00:00,39.91,2632,225,39.6,34432.5,4126.25
2019-03-15 12:00:00,34.54,2630,273,38.99,36057.0,3698.5
2019-03-15 13:00:00,31.42,2618,300,34.16,38026.0,3130.25
2019-03-15 14:00:00,31.18,2584,268,32.06,39905.75,2383.75
2019-03-15 15:00:00,30.02,2517,173,32.1,41113.25,1390.25
2019-03-15 16:00:00,30.74,2416,70,32.0,41600.5,423.75
2019-03-15 17:00:00,36.71,2266,9,31.04,42078.75,21.5
2019-03-15 18:00:00,43.52,2095,0,32.67,42150.25,0.0
2019-03-15 19:00:00,38.12,1917,0,30.28,41780.0,0.0
2019-03-15 20:00:00,33.47,1737,0,28.68,41148.0,0.0
2019-03-15 21:00:00,42.44,1586,0,28.96,39904.5,0.0
2019-03-15 22:00:00,32.4,1462,0,23.72,39202.25,0.0
2019-03-15 23:00:00,30.0,1423,0,22.06,39996.25,0.0
2019-03-16 00:00:00,18.45,1331,0,21.48,38895.5,0.0
2019-03-16 01:00:00,20.0,1321,0,12.17,37497.5,0.0
2019-03-16 02:00:00,21.32,1460,0,21.99,35998.0,0.0
2019-03-16 03:00:00,16.87,1784,0,9.81,34248.25,0.0
2019-03-16 04:00:00,16.93,2227,0,17.01,32185.0,0.0
2019-03-16 05:00:00,20.22,2504,0,26.31,30017.0,74.75
2019-03-16 06:00:00,25.19,2564,17,26.77,27508.75,849.5
2019-03-16 07:00:00,32.82,2573,78,30.16,25720.25,2171.0
2019-03-16 08:00:00,37.43,2576,177,32.38,24596.5,3649.0
2019-03-16 09:00:00,38.22,2591,268,31.19,23799.5,5042.75
2019-03-16 10:00:00,37.4,2612,350,32.35,23507.25,6111.0
2019-03-16 11:00:00,35.1,2627,405,32.31,23777.75,6649.25
2019-03-16 12:00:00,26.37,2631,436,28.35,24790.75,6714.0
2019-03-16 13:00:00,32.5,2618,449,25.01,26275.5,6252.25
2019-03-16 14:00:00,33.24,2591,439,23.38,28444.75,4985.5
2019-03-16 15:00:00,20.5,2554,362,23.4,30085.0,3002.75
2019-03-16 16:00:00,45.95,2514,197,27.56,31363.0,927.75
2019-03-16 17:00:00,40.55,2490,28,29.7,32297.5,44.75
2019-03-16 18:00:00,35.02,2495,0,33.32,33175.0,0.0
2019-03-16 19:00:00,30.97,2520,0,25.84,34056.5,0.0
2019-03-16 20:00:00,23.27,2548,0,19.76,34768.0,0.0
2019-03-16 21:00:00,24.04,2564,0,22.36,35147.0,0.0
2019-03-16 22:00:00,23.98,2568,0,20.57,34993.25,0.0
2019-03-16 23:00:00,12.61,2584,0,8.67,35613.25,0.0
2019-03-17 00:00:00,8.58,2596,0,7.01,35374.0,0.0
2019-03-17 01:00:00,1.59,2603,0,6.67,35393.0,0.0
2019-03-17 02:00:00,-4.59,2589,0,5.27,35755.25,0.0
2019-03-17 03:00:00,-0.77,2542,0,5.57,35977.25,0.0
2019-03-17 04:00:00,6.63,2448,0,6.15,36362.75,0.0
