Date,Price,CH Price,FR Generation,FR Load
2020-09-22 17:00:00,85.36,84.05,49628.0,49450.0
2020-09-22 18:00:00,70.0,60.95,48884.0,48000.0
2020-09-22 19:00:00,55.47,56.89,45909.0,46850.0
2020-09-22 20:00:00,52.97,52.03,45516.0,47150.0
2020-09-22 21:00:00,50.0,45.61,44786.0,48800.0
2020-09-22 22:00:00,41.78,42.6,42532.0,48400.0
2020-09-22 23:00:00,39.66,40.01,40504.0,46250.0
2020-09-23 00:00:00,38.32,38.21,39565.0,43900.0
2020-09-23 01:00:00,37.15,37.41,38878.0,45200.0
2020-09-23 02:00:00,36.05,37.05,38904.0,42300.0
2020-09-23 03:00:00,39.4,38.96,40000.0,38900.0
2020-09-23 04:00:00,40.39,48.14,42909.0,38050.0
2020-09-23 05:00:00,53.21,56.59,45021.0,35550.0
2020-09-23 06:00:00,58.32,60.72,45649.0,35000.0
2020-09-23 07:00:00,45.89,55.64,47795.0,36300.0
2020-09-23 08:00:00,28.3,52.71,49086.0,39950.0
2020-09-23 09:00:00,26.6,52.03,50256.0,45450.0
2020-09-23 10:00:00,26.7,50.54,50873.0,47800.0
2020-09-23 11:00:00,25.7,49.88,51145.0,49600.0
2020-09-23 12:00:00,25.7,49.25,50837.0,50500.0
2020-09-23 13:00:00,17.19,48.19,50426.0,51250.0
2020-09-23 14:00:00,20.73,49.58,49600.0,52650.0
2020-09-23 15:00:00,44.0,52.82,49058.0,52450.0
2020-09-23 16:00:00,55.25,57.25,49172.0,51550.0
2020-09-23 17:00:00,60.54,69.06,50084.0,50050.0
2020-09-23 18:00:00,51.22,58.82,48609.0,48650.0
2020-09-23 19:00:00,44.05,50.43,47868.0,47150.0
2020-09-23 20:00:00,28.0,46.07,46998.0,47600.0
2020-09-23 21:00:00,24.83,41.34,46812.0,49150.0
2020-09-23 22:00:00,32.74,37.25,45450.0,48700.0
2020-09-23 23:00:00,31.08,35.04,44155.0,46050.0
2020-09-24 00:00:00,28.99,32.89,43231.0,43650.0
2020-09-24 01:00:00,24.65,31.64,41977.0,45550.0
2020-09-24 02:00:00,21.77,30.83,41509.0,42400.0
2020-09-24 03:00:00,28.53,34.61,42157.0,39450.0
2020-09-24 04:00:00,39.54,41.03,44639.0,38000.0
2020-09-24 05:00:00,50.15,48.93,46809.0,36100.0
2020-09-24 06:00:00,51.45,49.77,48381.0,35000.0
2020-09-24 07:00:00,29.1,49.49,49414.0,35850.0
2020-09-24 08:00:00,23.08,49.27,51230.0,39450.0
2020-09-24 09:00:00,20.0,49.37,51629.0,45350.0
2020-09-24 10:00:00,21.7,48.04,51886.0,47400.0
2020-09-24 11:00:00,26.74,46.52,52132.0,48600.0
2020-09-24 12:00:00,36.3,45.92,51656.0,48900.0
2020-09-24 13:00:00,36.59,45.95,51190.0,49550.0
2020-09-24 14:00:00,39.22,45.95,49740.0,51300.0
2020-09-24 15:00:00,46.6,47.36,49667.0,51300.0
2020-09-24 16:00:00,53.93,52.02,50326.0,50300.0
2020-09-24 17:00:00,67.57,54.2,51632.0,48700.0
2020-09-24 18:00:00,54.94,51.82,50156.0,47300.0
2020-09-24 19:00:00,46.06,46.46,48826.0,46300.0
2020-09-24 20:00:00,42.01,40.81,48168.0,46950.0
2020-09-24 21:00:00,35.09,37.05,47231.0,48600.0
2020-09-24 22:00:00,33.34,35.0,46191.0,48200.0
2020-09-24 23:00:00,31.92,32.78,45091.0,45400.0
2020-09-25 00:00:00,29.03,30.8,43717.0,43650.0
2020-09-25 01:00:00,27.2,28.22,43920.0,45900.0
2020-09-25 02:00:00,28.26,27.94,44102.0,42500.0
2020-09-25 03:00:00,30.1,32.27,44973.0,39500.0
2020-09-25 04:00:00,41.74,41.44,48087.0,38500.0
2020-09-25 05:00:00,51.93,50.14,49887.0,36100.0
2020-09-25 06:00:00,56.48,54.01,50729.0,35000.0
2020-09-25 07:00:00,55.08,50.97,52263.0,36050.0
2020-09-25 08:00:00,56.89,49.44,53140.0,40100.0
2020-09-25 09:00:00,48.62,47.18,53790.0,45850.0
2020-09-25 10:00:00,27.3,44.29,54391.0,48150.0
2020-09-25 11:00:00,27.21,42.88,54878.0,49900.0
2020-09-25 12:00:00,27.26,41.1,54544.0,50700.0
2020-09-25 13:00:00,34.42,40.27,54113.0,51350.0
2020-09-25 14:00:00,33.39,42.22,53895.0,51900.0
2020-09-25 15:00:00,44.81,46.3,54375.0,51650.0
2020-09-25 16:00:00,49.87,50.94,54612.0,50000.0
2020-09-25 17:00:00,52.66,55.74,54725.0,48650.0
2020-09-25 18:00:00,50.65,51.88,53986.0,47100.0
2020-09-25 19:00:00,45.5,45.78,53091.0,45850.0
2020-09-25 20:00:00,39.79,39.44,51688.0,46650.0
2020-09-25 21:00:00,35.12,36.14,51161.0,48100.0
2020-09-25 22:00:00,34.01,35.04,48817.0,48850.0
2020-09-25 23:00:00,30.71,32.82,46273.0,46050.0
2020-09-26 00:00:00,28.03,29.97,45415.0,44250.0
2020-09-26 01:00:00,25.78,27.96,45007.0,45800.0
2020-09-26 02:00:00,23.82,27.44,44736.0,42900.0
2020-09-26 03:00:00,25.39,28.01,44497.0,39500.0
2020-09-26 04:00:00,28.96,30.65,44765.0,38200.0
2020-09-26 05:00:00,31.42,34.56,45153.0,35700.0
2020-09-26 06:00:00,36.72,38.39,47189.0,34550.0
2020-09-26 07:00:00,41.22,41.02,49401.0,34800.0
2020-09-26 08:00:00,39.4,39.26,50771.0,36450.0
2020-09-26 09:00:00,38.13,38.09,52112.0,38750.0
2020-09-26 10:00:00,34.08,37.09,52602.0,40550.0
2020-09-26 11:00:00,32.03,34.72,51994.0,43650.0
2020-09-26 12:00:00,28.9,33.13,50720.0,44950.0
2020-09-26 13:00:00,27.92,31.38,49269.0,45450.0
2020-09-26 14:00:00,29.18,32.41,48271.0,47050.0
2020-09-26 15:00:00,33.95,35.24,48102.0,47050.0
2020-09-26 16:00:00,39.49,37.01,48064.0,44450.0
2020-09-26 17:00:00,45.49,40.96,48092.0,42850.0
2020-09-26 18:00:00,41.25,39.96,47354.0,41450.0
2020-09-26 19:00:00,40.68,38.05,45608.0,40800.0
2020-09-26 20:00:00,34.07,36.38,44790.0,42050.0
2020-09-26 21:00:00,31.87,34.89,44833.0,44050.0
2020-09-26 22:00:00,28.1,29.87,41886.0,45350.0
2020-09-26 23:00:00,19.92,26.55,39936.0,42950.0
2020-09-27 00:00:00,17.99,21.38,39415.0,42750.0
2020-09-27 01:00:00,12.25,20.04,38875.0,44850.0
2020-09-27 02:00:00,12.0,18.05,38699.0,42900.0
2020-09-27 03:00:00,14.39,19.59,39117.0,39750.0
2020-09-27 04:00:00,17.86,22.25,40691.0,38500.0
2020-09-27 05:00:00,21.7,25.87,42133.0,35700.0
2020-09-27 06:00:00,27.11,27.3,44885.0,34450.0
2020-09-27 07:00:00,32.0,32.66,46885.0,34250.0
2020-09-27 08:00:00,32.99,32.95,49078.0,35300.0
2020-09-27 09:00:00,34.26,32.68,50921.0,36450.0
2020-09-27 10:00:00,35.8,32.97,51053.0,37550.0
2020-09-27 11:00:00,32.4,30.12,50025.0,40550.0
2020-09-27 12:00:00,31.99,28.93,48125.0,43250.0
2020-09-27 13:00:00,32.01,29.29,46653.0,44900.0
2020-09-27 14:00:00,33.32,31.0,46179.0,47050.0
2020-09-27 15:00:00,37.63,36.42,46829.0,46950.0
2020-09-27 16:00:00,46.23,48.1,49197.0,43850.0
2020-09-27 17:00:00,51.95,53.06,50274.0,41850.0
2020-09-27 18:00:00,50.0,52.09,50012.0,40600.0
2020-09-27 19:00:00,46.48,47.22,49103.0,40250.0
2020-09-27 20:00:00,41.76,41.2,47859.0,41950.0
2020-09-27 21:00:00,37.84,36.63,46446.0,44950.0
2020-09-27 22:00:00,33.3,36.93,46092.0,47200.0
2020-09-27 23:00:00,30.82,35.82,44531.0,45050.0
2020-09-28 00:00:00,29.5,33.98,43617.0,43300.0
2020-09-28 01:00:00,28.6,32.23,42543.0,45750.0
2020-09-28 02:00:00,28.72,32.64,42425.0,44750.0
2020-09-28 03:00:00,30.89,36.8,45579.0,41800.0
2020-09-28 04:00:00,47.04,50.08,49232.0,40500.0
2020-09-28 05:00:00,55.64,59.85,50622.0,37650.0
2020-09-28 06:00:00,59.31,65.0,51365.0,36600.0
2020-09-28 07:00:00,56.54,62.48,52457.0,38400.0
2020-09-28 08:00:00,53.0,57.09,53203.0,43400.0
2020-09-28 09:00:00,51.72,54.44,54038.0,50200.0
2020-09-28 10:00:00,49.16,52.72,55108.0,52700.0
2020-09-28 11:00:00,48.0,51.89,54587.0,53650.0
2020-09-28 12:00:00,46.0,51.66,54711.0,54200.0
2020-09-28 13:00:00,47.04,52.02,54064.0,54950.0
2020-09-28 14:00:00,48.46,54.37,53888.0,55600.0
2020-09-28 15:00:00,52.93,57.82,53657.0,55750.0
2020-09-28 16:00:00,61.14,74.03,54460.0,54450.0
2020-09-28 17:00:00,80.03,82.51,55693.0,52650.0
2020-09-28 18:00:00,58.0,74.76,53691.0,51300.0
2020-09-28 19:00:00,52.24,54.98,51722.0,50350.0
2020-09-28 20:00:00,46.16,50.66,50239.0,51450.0
2020-09-28 21:00:00,40.01,45.22,49584.0,55000.0
2020-09-28 22:00:00,42.38,38.4,48267.0,54750.0
2020-09-28 23:00:00,40.46,37.04,46515.0,50300.0
2020-09-29 00:00:00,37.0,35.62,45634.0,48400.0
2020-09-29 01:00:00,34.79,35.15,45380.0,50750.0
2020-09-29 02:00:00,36.48,35.58,44721.0,48700.0
2020-09-29 03:00:00,39.51,38.55,47177.0,44750.0
2020-09-29 04:00:00,51.58,51.11,50169.0,42950.0
2020-09-29 05:00:00,67.87,61.71,52467.0,39750.0
2020-09-29 06:00:00,84.65,68.11,53426.0,38400.0
2020-09-29 07:00:00,76.0,64.03,54116.0,40150.0
2020-09-29 08:00:00,69.4,59.59,54251.0,45000.0
2020-09-29 09:00:00,66.62,55.84,54470.0,51800.0
2020-09-29 10:00:00,59.37,52.98,54949.0,54500.0
2020-09-29 11:00:00,54.25,52.15,55258.0,55750.0
2020-09-29 12:00:00,52.24,51.94,54833.0,56600.0
2020-09-29 13:00:00,53.0,52.16,54231.0,56950.0
2020-09-29 14:00:00,56.95,55.03,53707.0,57150.0
2020-09-29 15:00:00,62.43,59.42,54249.0,56900.0
2020-09-29 16:00:00,73.69,76.54,56064.0,55450.0
2020-09-29 17:00:00,128.31,92.19,56514.0,53700.0
2020-09-29 18:00:00,73.14,65.56,55411.0,52250.0
2020-09-29 19:00:00,57.5,54.48,51966.0,51100.0
2020-09-29 20:00:00,51.57,50.6,50817.0,52250.0
2020-09-29 21:00:00,46.77,45.01,49324.0,55400.0
2020-09-29 22:00:00,50.74,41.78,47423.0,55800.0
2020-09-29 23:00:00,45.0,39.32,45725.0,52100.0
2020-09-30 00:00:00,43.84,38.07,44906.0,49600.0
2020-09-30 01:00:00,38.16,36.3,43495.0,52150.0
2020-09-30 02:00:00,37.79,37.13,44295.0,47150.0
2020-09-30 03:00:00,41.89,39.89,46582.0,43450.0
2020-09-30 04:00:00,50.75,51.43,48981.0,42100.0
2020-09-30 05:00:00,62.37,64.01,51084.0,39700.0
2020-09-30 06:00:00,72.8,72.97,52133.0,39000.0
2020-09-30 07:00:00,65.76,65.26,53326.0,40300.0
2020-09-30 08:00:00,55.16,55.03,53969.0,44500.0
2020-09-30 09:00:00,52.29,52.21,54897.0,50350.0
2020-09-30 10:00:00,49.17,49.25,55719.0,52850.0
2020-09-30 11:00:00,47.4,46.84,55512.0,54600.0
2020-09-30 12:00:00,45.04,46.58,54999.0,55000.0
2020-09-30 13:00:00,45.19,47.23,54333.0,55250.0
2020-09-30 14:00:00,48.94,48.88,53998.0,55650.0
2020-09-30 15:00:00,53.98,53.88,53646.0,55700.0
2020-09-30 16:00:00,60.14,59.9,54491.0,53950.0
2020-09-30 17:00:00,72.43,70.91,55270.0,52400.0
2020-09-30 18:00:00,55.34,58.85,53079.0,50950.0
2020-09-30 19:00:00,50.12,49.95,51293.0,49200.0
2020-09-30 20:00:00,45.09,42.97,50244.0,50850.0
2020-09-30 21:00:00,37.52,38.34,49200.0,54150.0
2020-09-30 22:00:00,38.84,38.34,48108.0,54050.0
2020-09-30 23:00:00,34.14,36.47,46906.0,50050.0
2020-10-01 00:00:00,31.18,34.16,46823.0,48150.0
2020-10-01 01:00:00,29.75,33.84,45741.0,50600.0
2020-10-01 02:00:00,30.37,33.74,45761.0,45350.0
2020-10-01 03:00:00,34.04,35.48,46850.0,41650.0
2020-10-01 04:00:00,43.46,46.35,50204.0,40200.0
2020-10-01 05:00:00,52.46,53.04,52234.0,38150.0
2020-10-01 06:00:00,55.05,56.31,52830.0,37400.0
2020-10-01 07:00:00,56.96,52.37,53456.0,38750.0
2020-10-01 08:00:00,58.0,51.01,54583.0,43600.0
2020-10-01 09:00:00,59.77,49.68,55327.0,50200.0
2020-10-01 10:00:00,57.49,46.88,56099.0,52400.0
2020-10-01 11:00:00,55.54,45.25,56328.0,53500.0
2020-10-01 12:00:00,49.18,42.73,56162.0,53700.0
2020-10-01 13:00:00,39.8,42.79,55077.0,53900.0
2020-10-01 14:00:00,40.46,46.32,54198.0,54100.0
2020-10-01 15:00:00,49.55,51.61,54151.0,54050.0
2020-10-01 16:00:00,52.59,53.02,53659.0,52300.0
2020-10-01 17:00:00,60.22,56.23,53572.0,50850.0
2020-10-01 18:00:00,55.69,51.92,51936.0,49600.0
2020-10-01 19:00:00,46.08,46.68,51069.0,48700.0
2020-10-01 20:00:00,42.97,44.19,50787.0,50000.0
2020-10-01 21:00:00,39.92,38.84,50224.0,53200.0
2020-10-01 22:00:00,32.09,36.63,48937.0,53850.0
2020-10-01 23:00:00,32.9,35.01,47787.0,49900.0
2020-10-02 00:00:00,32.88,34.1,48279.0,47700.0
2020-10-02 01:00:00,27.73,33.21,48239.0,50100.0
2020-10-02 02:00:00,25.05,33.8,48448.0,46650.0
2020-10-02 03:00:00,16.93,36.3,49187.0,43200.0
2020-10-02 04:00:00,29.8,45.75,53040.0,41800.0
2020-10-02 05:00:00,48.4,51.66,57365.0,39200.0
2020-10-02 06:00:00,53.07,56.22,58044.0,38200.0
2020-10-02 07:00:00,51.36,53.73,57288.0,39650.0
2020-10-02 08:00:00,49.21,51.82,57051.0,44050.0
2020-10-02 09:00:00,50.74,49.66,56554.0,50850.0
2020-10-02 10:00:00,46.99,44.71,55979.0,52950.0
2020-10-02 11:00:00,46.99,43.38,54803.0,54350.0
2020-10-02 12:00:00,44.16,41.76,53714.0,54900.0
2020-10-02 13:00:00,39.99,40.14,52745.0,55150.0
2020-10-02 14:00:00,37.41,39.71,51668.0,55150.0
2020-10-02 15:00:00,42.71,43.59,51783.0,54850.0
2020-10-02 16:00:00,50.0,46.61,51993.0,53300.0
2020-10-02 17:00:00,60.34,46.81,52595.0,51350.0
2020-10-02 18:00:00,39.68,43.21,52173.0,50050.0
2020-10-02 19:00:00,34.76,38.87,50982.0,49450.0
2020-10-02 20:00:00,35.99,36.82,50333.0,50550.0
2020-10-02 21:00:00,30.64,35.32,48513.0,53150.0
2020-10-02 22:00:00,29.34,31.71,45408.0,54250.0
2020-10-02 23:00:00,37.07,28.07,41479.0,50550.0
2020-10-03 00:00:00,36.4,19.08,40338.0,48850.0
2020-10-03 01:00:00,21.35,17.19,39974.0,51400.0
2020-10-03 02:00:00,18.12,17.33,38872.0,46850.0
2020-10-03 03:00:00,24.9,19.01,38628.0,43400.0
2020-10-03 04:00:00,30.51,24.71,40538.0,41950.0
2020-10-03 05:00:00,46.1,25.52,42582.0,39100.0
2020-10-03 06:00:00,45.67,33.52,43581.0,37550.0
2020-10-03 07:00:00,53.68,35.01,45882.0,37650.0
2020-10-03 08:00:00,59.36,34.56,47884.0,39250.0
2020-10-03 09:00:00,49.7,33.94,49074.0,41550.0
2020-10-03 10:00:00,38.89,31.03,50231.0,43550.0
2020-10-03 11:00:00,41.12,26.33,50420.0,46700.0
2020-10-03 12:00:00,32.4,26.03,48700.0,48600.0
2020-10-03 13:00:00,27.52,24.01,47437.0,49350.0
2020-10-03 14:00:00,30.7,25.74,47575.0,51000.0
2020-10-03 15:00:00,33.45,33.02,48626.0,51100.0
2020-10-03 16:00:00,39.64,35.56,50296.0,48400.0
2020-10-03 17:00:00,48.92,39.47,51566.0,46200.0
2020-10-03 18:00:00,39.72,36.97,51036.0,44550.0
2020-10-03 19:00:00,34.33,34.52,49198.0,44000.0
2020-10-03 20:00:00,33.27,30.27,48936.0,46050.0
2020-10-03 21:00:00,31.25,28.56,48287.0,49200.0
2020-10-03 22:00:00,28.36,23.69,46860.0,51000.0
2020-10-03 23:00:00,17.75,15.77,45390.0,47950.0
2020-10-04 00:00:00,14.44,13.84,43569.0,46050.0
2020-10-04 01:00:00,7.58,9.02,42369.0,48350.0
2020-10-04 02:00:00,7.5,4.37,41847.0,46350.0
2020-10-04 03:00:00,8.69,3.15,41967.0,43200.0
2020-10-04 04:00:00,10.46,2.74,43035.0,41550.0
2020-10-04 05:00:00,15.86,6.81,43829.0,38500.0
2020-10-04 06:00:00,16.56,9.09,44684.0,36950.0
2020-10-04 07:00:00,23.1,19.3,46018.0,36600.0
2020-10-04 08:00:00,26.62,18.02,47223.0,37700.0
2020-10-04 09:00:00,20.42,9.04,48025.0,39300.0
2020-10-04 10:00:00,47.4,9.02,48683.0,40400.0
2020-10-04 11:00:00,10.25,0.97,47721.0,43100.0
2020-10-04 12:00:00,11.28,0.88,46180.0,45800.0
2020-10-04 13:00:00,4.09,1.91,45541.0,47300.0
2020-10-04 14:00:00,9.5,6.98,45091.0,49300.0
2020-10-04 15:00:00,29.0,23.07,49743.0,49300.0
2020-10-04 16:00:00,38.5,34.55,51304.0,46000.0
2020-10-04 17:00:00,46.61,39.27,52755.0,43700.0
2020-10-04 18:00:00,41.23,36.89,52504.0,41950.0
2020-10-04 19:00:00,32.99,32.83,51377.0,42050.0
2020-10-04 20:00:00,31.25,29.84,50938.0,44450.0
2020-10-04 21:00:00,28.06,26.23,50728.0,48900.0
2020-10-04 22:00:00,19.81,21.17,49731.0,50900.0
2020-10-04 23:00:00,11.88,14.08,47256.0,48300.0
2020-10-05 00:00:00,6.0,10.94,46430.0,46600.0
2020-10-05 01:00:00,6.23,9.0,45420.0,48900.0
2020-10-05 02:00:00,7.82,11.9,46305.0,46100.0
2020-10-05 03:00:00,20.0,19.99,49233.0,43300.0
2020-10-05 04:00:00,35.07,33.72,52647.0,42000.0
2020-10-05 05:00:00,44.41,42.5,55659.0,39400.0
2020-10-05 06:00:00,47.02,46.54,56508.0,38400.0
2020-10-05 07:00:00,46.49,44.92,57143.0,40200.0
2020-10-05 08:00:00,43.65,41.59,58126.0,45000.0
2020-10-05 09:00:00,40.56,40.17,58578.0,51450.0
2020-10-05 10:00:00,41.63,38.33,59130.0,54050.0
2020-10-05 11:00:00,40.27,37.81,58550.0,55950.0
2020-10-05 12:00:00,33.33,36.89,57794.0,57000.0
2020-10-05 13:00:00,33.23,36.7,57976.0,57800.0
2020-10-05 14:00:00,34.07,37.35,57298.0,58400.0
2020-10-05 15:00:00,41.44,43.07,57074.0,58250.0
2020-10-05 16:00:00,49.07,47.48,57270.0,56350.0
2020-10-05 17:00:00,56.55,52.36,57426.0,54050.0
2020-10-05 18:00:00,63.87,47.58,57286.0,52550.0
2020-10-05 19:00:00,43.32,40.05,54903.0,51700.0
2020-10-05 20:00:00,40.89,36.4,54281.0,52950.0
2020-10-05 21:00:00,34.47,36.32,53035.0,56450.0
2020-10-05 22:00:00,28.97,27.63,51494.0,56900.0
2020-10-05 23:00:00,26.17,23.06,49143.0,52500.0
2020-10-06 00:00:00,19.01,16.09,48240.0,50350.0
2020-10-06 01:00:00,10.74,14.28,46858.0,52550.0
2020-10-06 02:00:00,14.9,16.02,47017.0,48950.0
2020-10-06 03:00:00,26.64,23.51,49175.0,45700.0
2020-10-06 04:00:00,33.1,34.91,52329.0,44650.0
2020-10-06 05:00:00,44.08,43.28,55724.0,42200.0
2020-10-06 06:00:00,46.75,45.77,57017.0,40950.0
2020-10-06 07:00:00,48.57,44.13,57156.0,42200.0
2020-10-06 08:00:00,52.87,40.07,57424.0,46850.0
2020-10-06 09:00:00,47.8,39.12,57655.0,53200.0
2020-10-06 10:00:00,45.1,37.41,58076.0,55500.0
2020-10-06 11:00:00,36.08,36.72,58328.0,56650.0
2020-10-06 12:00:00,34.88,35.23,58036.0,56950.0
2020-10-06 13:00:00,34.91,35.91,57688.0,57150.0
2020-10-06 14:00:00,36.37,36.1,57623.0,57700.0
2020-10-06 15:00:00,41.07,40.08,58041.0,57450.0
2020-10-06 16:00:00,44.92,44.05,58379.0,55300.0
2020-10-06 17:00:00,49.35,48.38,58743.0,53650.0
2020-10-06 18:00:00,43.27,40.39,57807.0,52000.0
2020-10-06 19:00:00,36.26,35.42,55096.0,51050.0
2020-10-06 20:00:00,36.03,33.18,53345.0,52300.0
2020-10-06 21:00:00,31.65,31.49,51903.0,55950.0
2020-10-06 22:00:00,30.28,28.68,51861.0,56250.0
2020-10-06 23:00:00,26.79,26.03,50946.0,52050.0
2020-10-07 00:00:00,25.63,22.09,49938.0,49850.0
2020-10-07 01:00:00,18.58,18.3,48973.0,52050.0
2020-10-07 02:00:00,19.01,21.07,49319.0,48900.0
2020-10-07 03:00:00,28.52,30.02,50545.0,45600.0
2020-10-07 04:00:00,37.32,38.03,53287.0,44200.0
2020-10-07 05:00:00,47.06,46.23,56130.0,41400.0
2020-10-07 06:00:00,51.54,49.99,56648.0,40300.0
2020-10-07 07:00:00,49.52,49.04,57263.0,41700.0
2020-10-07 08:00:00,46.75,46.83,57778.0,45850.0
2020-10-07 09:00:00,44.85,45.13,58565.0,52250.0
2020-10-07 10:00:00,41.35,41.09,58424.0,54850.0
2020-10-07 11:00:00,38.4,39.69,58418.0,56000.0
2020-10-07 12:00:00,34.92,37.96,57957.0,56400.0
2020-10-07 13:00:00,34.07,37.94,56987.0,56650.0
2020-10-07 14:00:00,35.37,39.23,56332.0,57150.0
2020-10-07 15:00:00,40.03,43.24,56930.0,56950.0
2020-10-07 16:00:00,46.01,46.64,56433.0,55150.0
2020-10-07 17:00:00,60.08,51.1,55867.0,53200.0
2020-10-07 18:00:00,61.66,43.82,54771.0,51800.0
2020-10-07 19:00:00,53.66,39.03,52866.0,50550.0
2020-10-07 20:00:00,46.39,38.09,52377.0,52050.0
2020-10-07 21:00:00,43.93,35.2,52500.0,56100.0
2020-10-07 22:00:00,45.6,30.4,50692.0,56050.0
2020-10-07 23:00:00,37.83,26.55,48181.0,51900.0
2020-10-08 00:00:00,33.77,24.07,47447.0,49900.0
2020-10-08 01:00:00,24.21,20.09,47668.0,52500.0
2020-10-08 02:00:00,22.02,20.03,48525.0,49000.0
2020-10-08 03:00:00,26.8,26.37,50336.0,45700.0
2020-10-08 04:00:00,37.72,36.79,53464.0,44500.0
2020-10-08 05:00:00,47.98,46.73,56039.0,41850.0
2020-10-08 06:00:00,50.75,49.03,56645.0,40600.0
2020-10-08 07:00:00,46.94,45.24,58135.0,41850.0
2020-10-08 08:00:00,40.0,40.07,59315.0,46150.0
2020-10-08 09:00:00,39.68,36.29,60096.0,52600.0
2020-10-08 10:00:00,32.89,33.43,59904.0,54900.0
2020-10-08 11:00:00,31.84,32.03,59450.0,55700.0
2020-10-08 12:00:00,34.75,31.08,58637.0,55650.0
2020-10-08 13:00:00,37.3,30.98,57221.0,55550.0
2020-10-08 14:00:00,35.95,31.09,55988.0,55800.0
2020-10-08 15:00:00,39.5,33.02,55394.0,55350.0
2020-10-08 16:00:00,52.83,38.79,56024.0,53300.0
2020-10-08 17:00:00,65.64,41.55,56645.0,51700.0
2020-10-08 18:00:00,59.98,35.45,56131.0,50400.0
2020-10-08 19:00:00,58.94,35.0,53433.0,49450.0
2020-10-08 20:00:00,54.52,35.06,51888.0,51300.0
2020-10-08 21:00:00,56.34,34.22,51236.0,55300.0
2020-10-08 22:00:00,56.18,31.77,49063.0,55050.0
2020-10-08 23:00:00,43.46,30.52,47578.0,50800.0
2020-10-09 00:00:00,35.28,29.67,46691.0,49200.0
2020-10-09 01:00:00,31.61,26.61,46300.0,51150.0
2020-10-09 02:00:00,29.7,28.79,46345.0,46750.0
2020-10-09 03:00:00,32.52,33.49,48876.0,43500.0
2020-10-09 04:00:00,44.07,43.92,53179.0,42550.0
2020-10-09 05:00:00,52.61,52.95,55420.0,40100.0
2020-10-09 06:00:00,62.44,60.06,57020.0,39150.0
2020-10-09 07:00:00,58.03,56.06,56362.0,40550.0
2020-10-09 08:00:00,51.1,50.91,56477.0,45100.0
2020-10-09 09:00:00,47.9,48.35,58000.0,52050.0
2020-10-09 10:00:00,46.36,45.21,58510.0,54400.0
2020-10-09 11:00:00,46.77,43.08,58504.0,55200.0
2020-10-09 12:00:00,44.97,41.54,57747.0,55650.0
2020-10-09 13:00:00,38.64,40.71,57300.0,55650.0
2020-10-09 14:00:00,40.0,42.42,56592.0,55400.0
2020-10-09 15:00:00,43.63,46.67,56464.0,55100.0
2020-10-09 16:00:00,45.92,50.38,56643.0,53300.0
2020-10-09 17:00:00,51.29,55.42,56412.0,51100.0
2020-10-09 18:00:00,47.22,50.07,55618.0,49300.0
2020-10-09 19:00:00,37.81,43.0,54160.0,48250.0
2020-10-09 20:00:00,37.44,39.84,52703.0,49500.0
2020-10-09 21:00:00,33.54,36.49,51317.0,52800.0
2020-10-09 22:00:00,37.12,34.0,48012.0,53250.0
2020-10-09 23:00:00,32.28,31.58,45073.0,49400.0
2020-10-10 00:00:00,31.66,29.86,44149.0,47450.0
2020-10-10 01:00:00,29.2,26.45,43098.0,49600.0
2020-10-10 02:00:00,28.37,24.89,43534.0,47500.0
2020-10-10 03:00:00,27.75,26.73,43611.0,44000.0
2020-10-10 04:00:00,28.37,29.28,44592.0,42600.0
2020-10-10 05:00:00,31.66,32.13,45032.0,39750.0
2020-10-10 06:00:00,36.35,34.03,46874.0,38300.0
2020-10-10 07:00:00,38.33,37.09,48389.0,38450.0
2020-10-10 08:00:00,37.35,34.11,49298.0,40300.0
2020-10-10 09:00:00,32.11,33.15,49517.0,43250.0
2020-10-10 10:00:00,32.65,32.19,49802.0,45300.0
2020-10-10 11:00:00,29.76,29.59,49702.0,47350.0
2020-10-10 12:00:00,28.3,28.75,49507.0,48450.0
2020-10-10 13:00:00,28.16,28.74,49332.0,48700.0
2020-10-10 14:00:00,30.14,30.28,49162.0,50800.0
2020-10-10 15:00:00,34.21,37.53,50369.0,50650.0
2020-10-10 16:00:00,39.92,43.42,51079.0,47650.0
2020-10-10 17:00:00,49.98,47.82,51688.0,45450.0
2020-10-10 18:00:00,47.96,42.33,51056.0,44000.0
2020-10-10 19:00:00,43.54,36.05,49710.0,43600.0
2020-10-10 20:00:00,38.91,34.47,49156.0,46250.0
2020-10-10 21:00:00,37.14,32.14,49024.0,50000.0
2020-10-10 22:00:00,34.37,30.33,46767.0,51100.0
2020-10-10 23:00:00,30.09,26.97,44616.0,48350.0
2020-10-11 00:00:00,27.74,23.7,43948.0,46850.0
2020-10-11 01:00:00,25.75,22.52,43249.0,49700.0
2020-10-11 02:00:00,25.49,21.11,42943.0,47750.0
2020-10-11 03:00:00,26.09,22.08,42965.0,44600.0
2020-10-11 04:00:00,27.81,23.48,43329.0,43300.0
2020-10-11 05:00:00,31.23,26.04,43573.0,39450.0
2020-10-11 06:00:00,32.3,27.49,45140.0,37900.0
2020-10-11 07:00:00,35.08,28.96,46782.0,38000.0
2020-10-11 08:00:00,33.41,29.41,48438.0,39400.0
2020-10-11 09:00:00,33.67,29.2,49712.0,41000.0
2020-10-11 10:00:00,33.41,28.96,50614.0,42350.0
